Ganhou,TimePlayed,EyesCount,LaCount,Label
0,224.0,9,5,0
1,133.9,5,2,1
0,29.9,7,4,0
0,244.9,2,4,1
0,142.7,6,5,0
1,85.5,5,5,0
0,30.8,7,5,0
1,8.2,6,4,0
1,127.0,8,4,0
0,225.3,7,4,0
0,86.5,6,4,0
1,240.2,7,4,1
0,108.4,8,5,1
0,121.6,4,3,1
0,111.5,9,4,0
0,59.4,9,3,0
1,168.6,8,3,0
1,7.6,8,5,0
1,7.1,10,3,1
0,123.9,9,5,0
0,2.0,6,4,0
0,164.6,7,4,0
1,15.7,5,3,1
0,235.9,0,0,1
1,76.0,1,4,1
1,236.8,8,3,1
1,77.9,3,0,1
1,5.8,9,1,1
0,233.6,3,3,1
1,243.2,10,0,1
1,141.8,2,0,1
0,140.2,8,3,1
0,23.8,7,0,1
0,12.0,8,5,0
1,19.8,0,0,1
0,6.6,2,0,1
1,79.4,10,5,0
0,213.3,5,5,0
0,159.0,1,4,1
1,54.9,7,4,0
0,211.7,10,3,0
0,7.7,5,3,1
1,129.1,7,5,0
0,248.8,9,5,0
0,7.1,7,4,0
1,83.1,4,0,1
1,150.5,1,2,1
0,25.8,8,4,0
0,131.7,5,1,1
1,66.8,9,5,0
1,39.5,2,4,1
1,173.0,10,2,1
0,3.1,6,0,1
0,31.7,10,5,0
0,206.5,8,4,0
0,99.1,10,5,0
0,237.1,8,5,0
1,4.8,3,5,1
0,5.9,9,3,0
1,156.0,9,4,1
0,68.7,9,5,0
1,69.8,6,5,0
0,110.7,5,4,0
1,99.9,7,3,1
1,120.2,9,5,0
1,109.3,2,3,1
0,175.1,1,0,1
1,246.4,3,4,1
0,141.6,9,4,0
1,178.4,2,3,1
0,110.3,9,4,0
0,78.5,8,4,0
0,0.7,10,5,0
0,41.4,8,4,0
0,124.6,6,4,1
0,14.4,2,0,1
1,95.4,5,5,0
1,77.2,4,2,1
1,134.0,4,2,1
1,239.8,8,4,0
0,179.8,8,4,0
0,186.3,9,3,0
1,190.1,10,5,0
0,75.1,9,1,1
1,235.9,1,0,1
1,154.4,7,5,0
0,59.2,8,3,0
0,92.8,9,5,0
0,116.8,7,4,0
1,54.0,7,4,1
1,206.0,7,4,0
1,197.1,6,3,0
1,239.9,0,3,1
0,174.5,7,4,1
0,12.1,10,4,0
1,237.1,6,5,0
1,130.2,3,1,1
1,140.2,10,3,0
1,130.8,2,5,1
0,243.6,7,4,0
1,135.9,5,5,1
1,230.9,5,0,1
0,200.2,0,0,1
1,197.4,2,3,1
1,28.2,10,4,1
0,38.4,8,4,0
1,133.4,9,4,0
1,8.8,8,3,0
1,37.9,2,0,1
0,226.6,8,5,0
0,6.8,1,0,1
1,119.4,0,2,1
1,158.5,2,4,1
0,11.3,1,2,1
1,91.5,3,2,1
1,92.2,7,3,1
1,152.4,9,0,1
1,166.2,7,3,1
0,65.2,6,4,0
1,222.1,6,4,1
1,193.6,7,1,1
1,155.6,5,2,1
1,249.8,1,3,1
1,169.5,1,3,1
0,20.2,10,4,1
0,193.5,7,3,0
1,8.7,5,4,1
0,72.4,1,5,1
1,93.7,8,2,1
1,238.9,9,1,1
0,207.4,1,1,1
0,193.6,6,4,1
1,79.9,10,4,1
1,239.7,4,1,1
0,81.2,10,1,1
0,189.3,10,5,0
0,107.3,8,4,0
0,182.1,10,4,0
0,133.3,2,3,1
0,135.3,2,5,1
0,32.9,7,5,0
0,105.4,7,4,0
1,140.3,5,3,1
1,132.4,4,2,1
0,166.7,1,2,1
1,79.7,8,2,1
1,146.8,5,3,1
0,156.1,0,1,1
1,132.5,9,5,0
1,149.5,4,4,1
0,158.3,7,4,0
1,93.3,9,2,1
0,170.6,4,5,1
1,123.7,2,3,1
0,80.8,7,2,1
1,223.6,7,5,0
1,130.2,5,4,0
1,126.6,10,3,0
1,159.4,10,5,0
1,102.0,9,4,0
0,145.2,7,3,0
0,107.7,7,2,1
0,232.9,5,1,1
0,164.4,3,5,1
0,44.8,8,0,1
1,54.0,6,0,1
1,76.7,9,4,0
0,96.2,5,5,0
1,55.0,4,2,1
1,192.4,7,5,0
0,198.1,7,3,0
1,151.7,10,4,1
1,135.5,0,1,1
1,11.7,9,5,0
0,127.3,9,4,0
0,120.9,6,4,0
1,135.8,3,0,1
1,0.4,9,3,1
1,187.1,2,0,1
0,82.2,8,3,0
0,192.1,9,4,0
1,136.1,9,5,0
0,137.8,2,0,1
1,80.9,2,1,1
0,86.8,9,4,0
0,76.7,9,5,0
1,166.9,9,2,1
0,166.7,7,5,0
1,170.1,8,4,0
0,147.0,10,4,0
0,25.6,5,4,0
0,187.2,6,5,0
1,10.7,4,2,1
0,116.2,8,3,0
0,195.9,5,5,0
1,55.1,8,5,0
0,220.4,9,5,0
1,83.5,10,5,0
0,4.8,7,3,1
0,111.0,7,3,1
0,225.0,8,5,0
0,55.5,10,5,0
0,169.4,0,5,1
1,15.6,10,0,1
0,60.5,9,5,0
0,67.4,5,5,1
0,116.7,7,4,0
1,173.9,1,5,1
0,165.5,10,5,0
1,219.7,4,3,1
0,126.3,10,4,0
1,235.0,9,4,1
0,12.5,10,4,0
0,201.3,10,5,0
1,202.9,2,3,1
0,245.8,9,3,0
1,128.8,6,5,0
1,14.9,8,4,0
0,36.7,2,3,1
0,148.4,9,0,1
0,218.2,7,4,0
1,154.9,10,5,0
1,241.6,10,4,1
1,27.8,1,1,1
0,139.3,9,5,0
0,86.2,9,4,0
1,133.1,8,3,1
1,83.2,6,4,0
1,123.6,6,4,0
1,47.4,5,5,1
1,124.9,3,3,1
0,231.3,6,5,0
1,72.4,7,1,1
0,133.5,7,5,0
1,130.7,5,0,1
0,169.6,6,3,0
1,42.6,9,5,0
1,209.5,9,1,1
1,162.7,5,0,1
0,147.2,5,5,0
1,169.7,7,4,0
1,117.2,8,1,1
1,45.5,9,4,0
1,118.2,3,4,1
1,83.8,10,4,0
1,217.4,7,4,1
0,163.8,8,2,1
1,151.4,8,4,1
1,124.5,9,0,1
1,27.4,8,3,0
1,219.7,10,5,0
1,132.9,4,4,1
0,188.0,5,5,0
0,15.3,9,4,0
0,124.6,8,4,0
1,22.6,7,5,0
1,13.2,9,5,0
0,81.3,9,2,1
1,34.7,8,1,1
0,46.7,10,5,0
1,231.1,4,4,1
1,180.9,5,5,0
0,126.5,10,4,0
0,140.5,6,3,1
0,215.6,9,4,0
0,197.6,1,0,1
0,20.1,5,4,0
0,170.4,5,5,0
0,12.8,8,5,0
0,172.8,8,5,0
0,13.1,8,3,0
0,66.3,8,3,0
0,206.5,10,0,1
1,189.6,8,2,1
1,130.8,9,2,1
1,74.5,4,1,1
0,160.0,9,3,0
0,46.7,10,4,0
0,168.0,1,0,1
1,211.4,6,0,1
1,191.7,0,2,1
0,41.5,7,4,0
0,176.1,7,5,0
0,142.0,10,4,0
0,126.7,6,4,0
0,128.2,9,4,0
0,102.1,6,5,1
0,232.3,7,3,0
0,129.4,10,4,0
1,32.0,1,1,1
0,121.0,7,5,0
0,155.7,9,2,1
0,212.6,7,5,0
0,234.2,7,3,0
1,115.5,9,1,1
1,30.8,10,4,0
0,31.3,7,5,0
0,9.5,5,1,1
1,168.1,7,3,0
1,181.8,2,1,1
0,167.0,5,5,0
1,113.9,1,3,1
0,16.7,5,4,0
1,112.8,6,1,1
0,98.9,10,4,1
0,174.3,5,5,0
1,138.8,7,3,0
1,235.2,2,1,1
1,79.2,2,5,1
1,141.8,8,3,0
0,150.4,10,3,0
0,76.5,10,4,0
0,118.0,5,5,0
1,165.2,9,1,1
0,115.2,5,3,0
1,221.7,4,4,1
0,82.5,9,3,0
0,42.9,10,4,0
1,58.5,6,3,1
1,216.9,2,3,1
0,47.4,8,4,0
0,0.4,8,3,0
0,163.1,5,0,1
0,121.7,8,4,0
1,95.7,7,3,0
1,57.1,5,4,0
1,235.4,5,5,1
1,137.0,2,2,1
1,136.3,7,4,0
1,71.1,5,1,1
1,95.3,10,3,0
1,131.5,9,3,1
1,183.6,0,0,1
0,144.3,4,2,1
1,171.0,9,4,0
0,134.1,6,5,0
0,108.3,1,3,1
1,226.9,9,5,1
1,206.4,8,5,0
1,97.7,5,5,0
0,28.0,10,4,1
0,47.9,9,5,0
1,24.6,8,1,1
1,54.8,10,3,0
1,43.6,8,2,1
1,88.0,1,1,1
0,97.7,10,5,0
1,180.9,8,0,1
1,225.5,2,1,1
0,71.5,7,3,0
0,104.7,0,0,1
1,64.6,9,0,1
1,35.5,6,4,0
1,164.8,8,1,1
0,56.1,0,1,1
0,210.3,7,5,0
1,76.1,9,4,1
1,80.5,7,5,1
1,161.4,10,4,1
0,240.2,6,5,0
0,1.8,1,5,1
1,89.7,8,2,1
0,10.1,6,2,1
0,9.9,8,5,0
1,201.1,6,3,1
0,76.2,4,4,1
1,34.4,10,5,0
1,230.6,9,4,0
1,243.4,10,5,1
0,150.7,7,4,1
1,70.7,10,5,1
1,98.4,5,0,1
1,98.8,4,3,1
0,29.2,0,2,1
0,111.8,7,3,0
1,22.4,10,2,1
0,19.5,9,4,0
0,135.7,8,4,0
1,27.4,3,4,1
1,76.5,6,4,1
1,212.0,10,5,0
1,77.3,3,0,1
0,217.3,0,3,1
1,164.1,1,0,1
1,159.3,10,4,1
1,51.9,9,4,0
1,30.4,10,5,0
0,183.3,10,3,0
1,141.9,9,5,1
0,184.7,7,5,0
0,97.3,8,5,1
0,65.2,8,5,0
1,56.8,2,0,1
1,82.0,2,1,1
1,228.0,7,0,1
0,214.6,6,3,0
1,5.4,2,1,1
0,94.5,10,5,0
0,181.4,7,5,0
1,162.3,10,5,0
0,225.5,8,4,0
0,47.1,8,4,0
0,176.7,1,5,1
1,82.8,0,0,1
1,175.3,5,1,1
1,77.6,9,2,1
0,181.2,1,1,1
0,51.0,9,5,0
0,77.9,6,5,0
1,206.1,7,3,1
0,113.2,7,5,0
0,116.6,7,5,1
1,226.3,9,1,1
1,94.7,10,5,0
0,149.0,10,5,0
0,77.5,10,3,0
1,11.6,4,4,1
1,165.4,7,1,1
0,4.7,7,4,0
1,100.4,10,0,1
0,244.9,8,5,0
0,132.1,7,3,0
1,56.1,7,4,0
1,165.8,7,3,1
1,222.8,10,3,0
1,159.7,2,1,1
1,233.1,10,5,0
0,213.3,9,4,0
1,43.2,7,4,0
0,66.9,10,3,0
0,27.1,8,0,1
1,45.9,7,0,1
0,53.6,10,4,0
1,190.7,4,4,1
0,51.9,10,5,0
0,69.6,6,3,0
1,161.9,7,5,0
1,155.6,9,3,1
1,81.8,5,5,0
1,93.6,6,3,1
0,228.5,9,3,1
1,218.5,10,4,0
0,169.0,6,3,0
0,115.6,8,2,1
1,97.0,3,0,1
0,128.9,6,4,0
0,211.7,8,4,0
1,176.7,6,5,0
0,40.1,5,5,0
0,29.1,9,5,0
0,194.9,7,4,1
0,239.9,9,4,0
0,67.6,9,4,0
0,136.5,7,3,0
1,79.4,5,4,1
0,3.5,7,4,0
0,228.0,2,1,1
1,177.0,4,2,1
1,127.3,10,4,0
0,88.4,9,5,1
0,40.4,8,3,1
1,2.9,8,1,1
0,31.1,8,2,1
0,55.1,2,0,1
0,205.3,5,4,0
1,83.4,9,5,0
1,33.0,8,2,1
1,99.9,7,4,0
1,147.5,5,5,1
0,191.2,9,5,0
1,214.6,5,3,1
1,172.2,10,5,1
0,104.2,9,3,0
0,212.8,6,5,1
0,31.3,9,4,0
1,34.7,8,5,1
1,179.3,0,5,1
1,209.5,8,4,0
1,124.2,2,3,1
1,35.7,5,0,1
0,106.6,8,5,0
1,88.5,6,0,1
1,33.3,0,4,1
0,247.7,5,3,0
1,151.5,0,5,1
1,187.7,5,0,1
0,76.5,7,5,0
1,126.6,8,5,0
1,124.4,0,1,1
0,174.4,6,1,1
0,38.9,4,1,1
1,249.4,6,1,1
0,33.6,10,5,0
1,223.5,4,1,1
0,78.7,6,0,1
0,246.3,10,4,0
1,213.7,8,4,0
1,171.4,9,3,0
0,49.0,5,5,0
1,146.6,1,1,1
1,211.6,0,1,1
1,111.9,7,1,1
0,242.9,6,4,0
0,200.8,8,0,1
1,20.9,7,3,1
0,240.6,5,4,1
1,210.0,2,2,1
1,144.0,9,4,0
0,88.4,8,3,0
0,1.4,8,3,0
0,149.5,8,5,0
0,130.9,9,3,0
1,40.1,8,4,1
1,44.1,7,0,1
0,7.4,9,4,0
0,142.0,8,5,0
1,147.5,0,4,1
0,60.4,0,2,1
1,4.4,9,3,0
0,111.3,1,3,1
1,137.8,3,3,1
1,212.8,4,5,1
1,12.6,7,5,0
1,228.3,4,2,1
0,206.8,6,4,0
1,177.5,8,5,0
1,42.5,6,5,0
1,152.7,4,3,1
1,222.7,9,3,1
1,245.9,9,0,1
1,44.6,9,1,1
0,7.2,10,5,0
0,94.2,8,1,1
1,71.8,8,5,0
1,234.8,9,3,1
1,137.1,5,4,1
1,187.2,7,5,0
0,72.6,6,5,0
1,139.6,6,5,0
0,161.3,9,4,0
1,71.8,10,0,1
0,213.1,7,5,0
1,31.2,5,3,1
0,32.6,7,5,0
0,29.5,8,5,0
1,221.5,10,0,1
1,162.0,6,5,0
0,52.9,7,5,0
1,53.6,9,3,1
1,185.7,0,4,1
0,46.4,1,2,1
1,109.1,1,3,1
0,77.7,9,5,0
0,107.5,5,4,0
0,236.6,6,0,1
1,241.0,3,3,1
1,194.5,1,0,1
1,12.6,10,5,1
1,245.1,4,2,1
1,190.6,9,5,0
0,8.9,10,4,0
0,63.6,3,2,1
1,70.7,3,3,1
0,101.8,7,2,1
0,209.1,5,5,0
0,52.4,8,4,0
0,44.5,10,4,0
1,25.5,7,4,0
1,122.1,4,1,1
1,142.7,10,4,1
1,249.8,0,2,1
1,166.0,7,1,1
1,138.0,0,1,1
0,10.6,9,3,0
1,29.4,8,5,0
1,164.6,10,4,1
0,13.7,7,4,0
0,227.8,8,3,0
1,173.0,9,4,0
1,179.3,0,3,1
1,107.9,1,2,1
0,150.5,8,5,0
1,79.1,6,1,1
0,46.1,7,4,0
0,206.1,6,5,0
0,125.5,8,4,0
1,187.4,3,4,1
1,218.9,7,5,1
0,6.0,7,1,1
0,38.2,5,4,0
0,109.5,4,3,1
1,195.6,9,4,0
1,244.1,1,3,1
1,230.6,5,1,1
0,95.9,8,4,0
0,34.6,2,5,1
1,77.6,5,5,1
0,10.8,0,1,1
1,146.6,10,5,1
1,227.3,6,5,1
1,114.8,4,3,1
0,125.1,9,3,0
0,154.6,9,5,0
0,213.6,1,2,1
1,155.7,8,4,0
0,83.9,8,3,0
0,226.5,8,4,0
0,141.8,9,4,0
1,231.0,9,4,0
0,215.2,10,0,1
1,138.4,10,5,1
1,19.2,6,2,1
1,2.5,8,5,0
0,199.3,10,5,0
1,39.9,3,5,1
0,211.0,1,4,1
0,83.8,0,1,1
0,107.1,7,3,0
0,139.9,5,3,0
0,183.3,1,0,1
1,229.3,9,5,0
1,175.7,10,4,0
0,6.8,5,4,0
1,205.6,5,5,1
0,109.2,1,4,1
0,16.6,7,4,0
1,85.2,10,4,0
0,82.9,8,4,0
0,32.9,8,5,0
1,81.1,6,5,1
1,17.9,1,5,1
0,241.1,7,3,1
1,220.7,4,1,1
0,95.1,6,5,0
1,233.0,2,2,1
1,114.9,0,4,1
0,19.6,8,4,0
1,131.7,5,5,1
0,153.2,9,5,0
1,202.9,10,0,1
0,118.4,7,5,0
1,211.2,6,0,1
0,202.8,2,2,1
1,158.6,1,4,1
1,136.7,8,1,1
1,80.2,4,2,1
0,54.5,7,4,0
1,231.7,1,2,1
0,125.3,6,5,0
1,162.4,8,2,1
1,25.3,5,3,1
1,240.5,0,4,1
1,90.1,8,1,1
0,149.5,10,4,0
0,6.5,10,5,0
1,9.1,8,4,1
1,68.5,6,5,0
1,219.9,7,5,0
0,20.5,8,3,0
1,231.5,8,4,0
0,55.9,7,5,0
0,146.9,10,4,0
0,182.2,4,4,1
1,84.8,7,4,1
1,40.3,7,5,0
1,196.2,5,0,1
1,219.4,7,3,0
0,172.3,10,5,0
1,134.7,6,0,1
0,101.3,8,5,0
1,102.4,7,3,1
0,167.2,6,5,0
0,126.6,7,4,0
0,115.8,6,4,0
1,126.9,0,1,1
0,45.0,6,5,1
0,172.7,2,0,1
1,172.2,7,3,1
0,202.8,8,5,0
0,44.7,7,4,0
1,47.1,6,4,0
0,114.6,9,4,0
1,235.2,6,5,1
0,245.0,10,5,0
0,226.1,7,5,0
0,51.9,10,5,1
0,178.6,10,4,0
1,98.5,7,4,1
1,102.0,6,3,1
1,5.4,10,3,1
1,62.8,9,4,1
1,189.6,6,4,1
1,55.5,2,3,1
1,65.1,9,5,0
0,153.2,9,2,1
0,89.8,4,5,1
1,34.6,6,1,1
1,247.5,6,4,0
1,222.6,4,4,1
1,72.7,7,3,0
0,66.5,3,4,1
1,212.9,0,2,1
1,121.0,5,3,0
1,111.2,9,4,0
1,98.6,4,2,1
0,78.0,5,4,0
0,87.6,9,3,0
0,85.0,9,5,0
1,95.7,5,0,1
0,139.2,5,1,1
0,195.9,1,5,1
1,118.6,9,5,0
0,166.8,8,4,0
0,126.7,9,3,0
1,66.7,6,2,1
0,42.1,9,5,0
1,154.3,7,1,1
0,149.5,9,4,0
1,92.8,9,5,1
0,8.7,9,0,1
1,123.6,3,0,1
0,120.9,8,3,0
0,67.9,1,2,1
0,166.0,8,3,0
1,91.2,3,5,1
1,94.9,8,5,1
1,112.2,4,2,1
1,151.1,7,5,0
0,4.5,10,4,1
0,210.8,9,4,0
1,81.4,6,3,0
1,84.4,10,1,1
0,62.6,10,5,0
1,7.7,10,3,0
0,39.9,10,5,0
0,66.4,6,3,0
1,46.4,1,4,1
0,57.5,0,5,1
0,55.6,10,5,0
0,11.1,10,5,0
0,193.1,6,5,1
0,228.3,6,3,0
1,174.6,3,5,1
1,245.4,10,5,0
0,228.8,5,5,0
0,128.1,1,4,1
1,125.0,6,5,1
1,76.7,3,0,1
0,108.8,6,5,0
0,246.1,3,5,1
0,194.6,7,5,0
0,86.9,9,5,0
1,203.6,8,5,0
1,109.9,8,4,0
1,162.3,7,2,1
0,50.5,8,4,0
1,117.8,0,2,1
1,133.8,9,4,1
1,156.1,0,3,1
0,30.3,1,2,1
0,125.1,10,4,0
1,227.5,10,5,0
1,74.0,7,5,1
0,215.8,7,2,1
0,158.3,10,0,1
0,3.1,2,0,1
1,91.5,3,0,1
0,208.7,5,1,1
0,218.3,5,5,0
1,48.8,2,0,1
0,176.6,7,5,0
1,113.6,1,3,1
1,2.0,6,0,1
1,11.6,6,3,1
1,142.2,2,1,1
1,246.1,6,1,1
0,190.6,1,5,1
1,96.6,8,1,1
1,171.4,4,1,1
0,134.0,5,5,0
1,154.1,4,1,1
0,3.5,8,5,0
0,217.0,9,3,1
0,203.1,9,5,0
1,117.6,9,3,1
1,192.9,8,2,1
1,186.2,9,0,1
1,213.3,8,4,1
0,222.1,6,4,0
0,131.5,7,4,0
1,35.6,3,3,1
0,202.5,5,0,1
1,82.6,1,5,1
1,74.4,1,2,1
1,204.6,7,3,1
0,106.2,10,4,0
0,0.9,10,5,0
1,93.7,2,0,1
1,58.1,0,1,1
0,195.4,7,5,0
0,34.3,9,5,0
0,245.1,9,4,0
1,209.5,1,1,1
0,247.7,5,5,0
1,245.1,9,5,0
1,100.9,8,5,0
0,52.5,7,4,0
0,121.4,7,5,0
0,54.6,9,3,0
1,233.4,8,0,1
0,120.3,9,5,0
0,117.3,9,5,0
0,141.5,10,4,0
0,207.5,6,1,1
0,5.3,10,5,0
1,149.1,4,4,1
0,108.0,7,4,0
0,40.3,6,3,0
0,238.3,8,5,0
1,68.8,10,5,1
0,90.9,6,5,0
1,231.0,5,2,1
1,47.9,8,5,0
1,248.1,8,2,1
0,10.9,9,4,1
1,39.0,10,5,1
1,245.4,5,5,1
0,249.2,8,5,0
1,208.5,10,5,0
1,189.2,2,3,1
1,121.2,5,3,1
0,191.4,10,4,0
1,145.4,8,5,0
1,31.7,0,1,1
1,192.4,10,4,1
1,212.2,9,5,1
0,200.7,10,5,0
1,124.0,3,4,1
0,183.7,7,1,1
1,215.1,2,4,1
1,178.3,5,3,0
1,67.8,10,5,0
0,115.8,8,5,0
0,232.5,8,5,0
1,175.2,0,4,1
0,161.1,8,5,0
0,48.2,6,3,1
1,119.4,6,1,1
1,194.9,10,2,1
0,207.1,4,2,1
1,115.1,1,2,1
1,185.6,9,5,1
1,170.9,4,0,1
0,154.6,7,4,0
0,155.3,10,5,0
0,87.3,8,4,0
1,240.2,8,2,1
1,243.2,6,5,0
0,128.4,2,2,1
1,229.1,9,4,0
1,17.2,9,2,1
1,37.8,8,5,0
1,216.4,4,5,1
0,233.2,10,3,0
0,224.0,2,0,1
1,136.0,0,1,1
0,135.4,8,4,0
0,121.6,4,0,1
1,125.9,7,2,1
0,12.8,9,5,0
0,61.8,7,3,0
1,94.5,4,1,1
0,8.4,8,5,0
1,17.1,4,5,1
1,245.6,9,5,0
0,63.3,0,0,1
0,141.6,7,2,1
0,167.2,8,4,0
0,148.7,7,4,0
0,60.2,7,2,1
0,55.8,8,2,1
1,86.6,4,0,1
1,229.2,5,5,0
1,140.9,10,1,1
1,216.6,6,3,0
1,233.9,9,4,0
1,119.2,9,3,0
0,20.6,10,5,0
1,5.6,9,0,1
0,171.9,9,3,0
1,45.8,9,4,0
0,224.2,8,4,0
0,31.3,4,0,1
1,77.7,6,4,0
1,70.6,9,3,0
0,214.5,10,4,0
0,32.5,7,5,0
1,34.7,7,0,1
1,21.1,7,2,1
0,90.0,10,5,0
0,160.7,10,4,0
1,101.7,4,4,1
1,218.9,0,5,1
0,65.0,5,2,1
1,49.2,7,5,0
0,196.5,7,5,0
0,228.4,10,4,0
0,179.5,6,4,0
0,136.4,8,3,0
1,79.3,9,1,1
0,124.9,5,5,0
0,147.3,5,3,0
0,90.4,8,5,0
0,105.9,7,5,0
0,245.4,6,4,0
0,60.6,9,0,1
1,79.3,3,5,1
1,61.7,7,5,0
0,125.6,7,3,0
0,214.4,10,4,0
1,8.2,5,5,0
1,75.2,4,4,1
0,193.3,7,3,0
0,245.1,9,4,0
0,51.3,2,5,1
0,239.3,8,5,0
1,19.5,1,4,1
0,150.1,9,5,1
1,247.2,8,4,1
0,118.2,6,5,0
0,80.2,3,5,1
1,170.8,2,3,1
1,229.3,7,0,1
0,109.1,7,4,0
0,201.6,7,3,0
0,173.0,10,4,0
0,65.6,5,5,0
0,189.8,4,1,1
1,68.5,9,5,0
1,83.1,9,5,1
0,164.4,7,5,0
1,43.2,10,3,0
1,74.0,8,4,0
0,236.2,8,4,0
1,171.4,9,5,0
0,162.3,9,3,0
0,111.5,7,3,0
1,13.6,9,3,0
0,122.1,8,4,1
1,241.4,10,3,1
1,41.5,10,5,0
1,104.0,7,4,0
0,0.5,9,3,0
0,238.1,10,3,1
0,66.0,6,4,0
1,23.8,8,5,0
1,153.5,0,4,1
1,183.9,6,3,1
0,18.1,10,5,0
0,194.4,8,5,1
0,94.0,9,3,0
1,88.1,9,4,0
0,84.8,10,1,1
0,144.2,6,3,0
0,36.6,7,3,1
0,249.7,4,3,1
0,16.2,10,3,0
0,127.3,1,3,1
0,70.2,7,5,0
0,203.4,5,4,0
1,205.1,3,3,1
0,42.8,6,5,1
0,242.8,3,3,1
1,73.4,0,0,1
1,243.2,10,5,0
1,156.5,4,1,1
0,193.8,6,5,0
1,208.6,10,1,1
0,191.4,9,5,0
1,131.0,9,5,0
0,26.9,9,3,0
1,145.6,5,5,1
1,117.9,4,0,1
0,141.1,2,1,1
1,67.8,10,1,1
0,208.8,1,2,1
1,119.4,1,4,1
0,117.9,8,4,0
0,123.5,10,5,0
0,238.2,9,4,0
1,205.5,8,4,0
0,57.1,9,4,0
1,133.5,0,3,1
0,16.5,9,4,0
1,49.4,6,3,0
0,139.1,3,5,1
0,149.4,7,1,1
1,192.3,7,1,1
0,227.4,7,4,0
0,94.7,10,4,0
1,30.0,10,3,1
1,248.2,9,3,1
1,171.1,10,0,1
1,182.4,3,3,1
0,39.1,9,3,0
0,122.6,0,4,1
0,155.5,9,5,0
0,68.4,9,4,0
1,15.6,1,5,1
1,65.0,6,4,0
0,146.6,6,4,0
1,147.0,8,3,0
1,119.9,10,4,0
0,120.1,7,5,0
0,40.6,8,5,0
1,17.9,8,3,1
0,64.4,5,4,0
1,23.9,8,4,0
0,211.8,5,4,0
1,244.0,1,2,1
0,75.9,8,4,0
0,19.3,0,4,1
0,221.8,10,5,0
0,145.7,7,5,0
0,11.9,10,3,1
0,203.6,10,3,0
1,147.7,9,5,0
1,88.3,5,3,1
1,49.4,1,2,1
1,129.2,10,4,0
1,246.8,4,4,1
0,177.4,7,4,0
0,15.3,10,2,1
0,34.3,5,3,1
1,172.0,3,5,1
1,208.1,10,2,1
1,51.8,6,4,1
0,87.5,7,5,0
0,184.1,4,0,1
0,64.3,0,2,1
1,209.3,2,3,1
1,139.9,1,1,1
0,51.8,9,2,1
0,180.7,8,1,1
0,146.7,10,4,0
0,114.4,9,5,0
0,136.8,7,3,0
0,135.3,0,3,1
0,158.2,9,5,0
1,243.6,10,2,1
0,3.9,10,3,0
0,203.2,5,5,1
0,21.1,8,5,0
0,208.3,6,5,0
1,68.5,5,5,1
1,35.6,1,2,1
1,47.1,5,1,1
1,47.1,8,3,1
0,58.8,7,4,1
0,27.9,10,2,1
1,32.2,10,5,0
1,222.1,7,5,0
1,16.4,10,4,0
0,186.3,7,5,0
1,121.3,7,4,1
1,194.3,8,1,1
1,107.5,9,4,0
0,124.0,5,2,1
1,30.1,3,2,1
0,71.7,9,5,0
0,52.0,9,5,0
1,212.6,10,0,1
0,24.1,9,5,0
0,127.8,0,0,1
0,12.3,10,4,0
1,116.6,5,3,0
0,92.1,10,4,0
0,131.3,10,5,0
0,185.2,10,5,0
0,47.1,9,5,0
0,93.1,2,3,1
0,91.0,8,5,0
0,91.4,10,4,0
0,155.3,8,4,0
0,216.6,7,4,0
1,95.1,3,5,1
1,56.9,4,5,1
0,5.0,7,5,0
1,121.2,7,1,1
1,66.4,3,3,1
0,8.9,5,5,0
1,39.1,1,3,1
0,211.9,8,4,0
1,103.3,4,1,1
1,182.1,8,3,0
0,5.9,9,5,0
0,66.2,9,4,0
1,48.8,10,4,0
0,146.2,10,4,0
0,182.5,9,3,0
0,146.6,10,4,0
0,174.3,9,4,0
1,192.6,9,4,0
1,146.8,10,3,0
0,195.2,9,3,0
0,200.3,7,1,1
0,213.4,10,3,0
1,211.1,10,5,0
1,83.8,1,3,1
1,150.6,7,2,1
1,138.7,9,5,0
0,188.5,9,2,1
1,81.1,7,2,1
0,9.5,4,4,1
1,236.3,10,4,0
1,244.5,7,5,0
0,176.4,6,4,0
1,140.2,1,3,1
1,61.7,3,4,1
0,7.3,10,5,0
0,98.9,10,5,0
1,67.2,6,2,1
1,193.0,8,4,0
1,115.4,10,4,0
1,206.8,7,5,0
1,2.0,4,0,1
1,173.6,6,5,0
1,12.3,5,4,1
1,205.9,5,5,1
0,112.8,8,4,0
1,97.4,10,4,0
1,75.1,6,1,1
1,143.0,9,4,0
1,179.9,5,1,1
0,233.9,8,3,0
0,166.5,3,2,1
0,103.8,9,5,0
0,145.8,7,5,0
0,81.0,10,5,0
0,132.5,8,2,1
0,240.3,9,3,0
0,158.2,6,5,0
0,23.9,6,3,0
1,170.8,9,3,0
0,233.4,7,5,0
0,92.6,10,5,0
1,159.3,9,3,1
1,104.4,8,5,0
0,245.2,3,3,1
1,197.5,10,3,0
1,200.4,7,4,0
1,117.0,7,1,1
1,30.0,8,3,1
0,88.1,10,4,0
0,125.7,7,3,0
1,145.3,8,5,0
0,94.1,8,5,0
0,118.0,9,5,0
1,97.5,7,0,1
1,167.1,8,0,1
1,137.7,1,1,1
1,70.4,3,3,1
0,36.7,6,3,1
0,148.3,7,5,0
